text_id,processed_tex,domain_score,domain_rating,domain_sentiment,words_matched,num_human_raters,avg_human_rating,mad_human_rating,avg_ai_rating,human_rate_first,ai_rate_first,human_ai_diff,game_id,date_dt,round,wk,day,time,season,manager,manager_id,team,team_id,home_team,home_id,away_team,away_id,opp,opp_id,stadium,home,home_score,away_score,xhome,xaway,xscore,team_goal,other_team_goal,goal_diff,team_xg,other_team_xg,xg_diff,goal_xg_diff,win,draw,men,attend,ref
21,"I don’t know if we have ever conceded that many goals in a half before in my time here, you definitely can’t concede that many set-piece goals and expect to win a game. We scored and we have that result.
When the brain is tired, you can forget your role. It is small details. TEAM did their set-pieces exactly how we prepared for but if someone gets a run on one player… Fair play to TEAM, they executed their game plan.
It has been a tough, tough run of fixtures, and we lost three players at the weekend coming into this game, and the players who play game after game – PLAYER, PLAYER, PLAYER - look exhausted.
I have been here before and we had to win this game to keep the pressure up. Of course there is a slim chance of doing that, it is mathematically there, but I don’t think the title is there anymore.
I am not going to be harsh on the players, they have delivered over a long period of time, and I know they wanted to do it, they wanted to win the title but it is not to be I am afraid. I want to make sure for the remainder we just keep pushing and we finish the season the best way we can.
It is not what we all want it to be – I just want to make sure they feel supported by me to the end.
We have lost some really big players this year and others have to step forward and it takes time to develop consistency and performance, and those who have been performing consistently for us looked absolutely exhausted in this game.
We are going through the transitions that need to happen in teams but I am certain this team will be in a healthy place in the future.",0.52,1,Mildly positive,5,3,-1.333333333,0.444444444,-1,-1,-1,-0.333333333,2,01/05/2024,NA,20,wed,19:00 (20:00),2023/2024,emma hayes,1,chelsea,32,liverpool,63,chelsea,32,liverpool,63,prenton park,0,4,3,1.5,2.5,1.5-2.5,3,4,-1,2.5,1.5,1,-2,0,0,0,2129,lisa benn
48,"Yeah, it was tough, but we had our opportunity today for some rotations which is really healthy for the squad in terms of getting minutes in the legs. It was an opportunity for people who have not been playing to be part of the starting line-up - which is really positive.
PLAYER again featuring for us, PLAYER is making some really positive progressions, and I’m pleased to see that. And the frontline changed again a little bit, so that was good for us.
In the first-half we looked good on the ball, but didn’t get many shots off. We tried to be more aggressive in the second-half, but we were a little bit rushed.
Towards the end of the game, in terms of getting those shots in, we were rushed and the distances [from where TEAM were shooting] started to increase.
We want to try and get more entries into the opposition penalty area.
But we move on and now all attention turns to the weekend.",0,0,Neutral,0,6,0.216666667,0.288888889,0.216666667,0,0,0,38,12/12/2024,NA,NA,NA,NA,2024/2025,laura kaminski,9,crystal palace,35,crystal palace,35,tottenham,110,tottenham,110,vbs community,1,0,2,NA,NA,NA,0,2,-2,0,0,0,-2,0,0,0,NA,NA
86,"I'm really pleased with the performance from the players today. That's against the champions and the holders of the competition; this is a tough place to come. 
I thought we showed grit and determination, we worked incredibly hard for each other and created some chances. 
The players did what I asked of them. They have it everything and that's all you could really want from a game like today. 
We played with no fear out there.
The players made a brilliant start to the game, making sure that we put them under pressure and we didn't back off. 
We expect TEAM to have a lot of the ball and create chances, but actually, one of the best thing about today was the control from the team, the mindset and the desire to play. 
We had little spells where concentration levels drop and tiredness sets in, and you have those little moments where you need to try and kick on again. 
We absorbed the pressure really well and we never really looked like we were panicking despite the fact we faced some pressure. All of those things helped us build resilience. 
We were delighted to have PLAYER and PLAYER available for us today. 
They've done everything that they can to try and affect the team and have been brilliant. They've only trained with us for just over a week, and it's a big ask for them to then play minutes for us today, but they stepped into that really well. 
You can see the quality that they have, and their experience and leadership is going to really help us.
We also had PLAYER making PLAYER’s first start for us this season as well, so we're starting to get some of the squad depth back and fit as well, which is really important. 
Since the start of the season, there's always been that work ethic. 
Everyone has been working really hard and we're moving forward. There's always been that desire to play when we want to play, we're creating chances and increasing the possession that we're having and we're getting more bodies on the grass. 
Moving into the next couple of weeks, I think we're building on what we said at the start of the season.
It was always going to be a process, we were going to need to develop the squad and we were going to need to evolve the team. We want to take that into the league games and make sure we get some points on the board.",1.35,2,Strongly positive,8,3,1.666666667,0.444444444,1.333333333,2,1,0.333333333,39,14/01/2024,NA,NA,NA,NA,2023/2024,rehanne skinner,2,west ham,116,chelsea,32,west ham,116,chelsea,32,kingsmedow,0,3,1,NA,NA,NA,1,3,-2,0,0,0,-2,0,0,0,NA,NA
59,"The worst thing of the night, for sure, is the result, because the performance, the attitude, the dominance that we showed against one of the best teams in COUUNTRY in this stadium, I haven’t seen it in all the other games that I’ve watched but the reality is the result and we participated in that because we had many situations that we can resolve much better in front of goal and then extremely frustrated as well because there are two decisions that at the end marks the result and the course of the game.
I don’t understand [the decision], it’s just a deflection, there is no danger at all, you cannot react because you are very close but ok, they decide that is a penalty. But then if that’s a penalty then the one on PLAYER when PLAYER punches PLAYER in the head has to be 1000% a penalty and these are the margins in this game and it’s very very difficult to accept.
The concern tonight is the result and obviously in both boxes at the end we didn’t do what we have to do. When we didn’t, then someone else didn’t and that’s it. For sure, this is the way that I want to see my team. All the big games that we have by far this was the best one that we played in the last few years.
There’s nothing unfortunately that we can do, we are not going to be able to change it so, unfortunately, we have to accept it and move on.
We were told at the start of the season that wasn’t a penalty, that was clear. Today was a different story. Regarding PLAYER, yeah, PLAYER’s got a big cut. PLAYER needed to come off because PLAYER needed some stitches, but hopefully PLAYER’s going to be okay for the weekend. 
PLAYER was not concussed. But yesterday and today PLAYER was already not feeling great. After, when I looked at PLAYER, I decided to take PLAYER off because I need PLAYER 100%. 
It was a private, interesting conversation. 
I told them that I’m proud of them. I haven‘t seen them play in the manner that we have today. We are disappointed because we didn’t get what we wanted out of the game, that’s for sure.",-1.75,-2,Strongly negative,2,3,-1.333333333,0.444444444,-1.666666667,-2,-2,0.333333333,16,06/11/2024,league phase,4,wed,0.875,2024/2025,mikel arteta,3,arsenal,6,inter milan,51,arsenal,6,inter milan,51,giuseppe meazza,0,1,0,1.2,2.19,1.20-2.19,0,1,-1,2.19,1.2,0.99,-1.99,0,0,1,75222,istvÃ¡n kovÃ¡cs
23,"I think it [making 11 changes] worked if we analyse the performance. If we analyse the result, then it didn’t work.
But I think for 23 minutes, we were in control of the game and didn’t concede anything. Then after, we lost control for ten minutes and then for the last ten minutes of the first half, we created two or three clear-cut chances and in the second half we were in control of the game.
So I know the most important thing is the result but with the performance, it was the result because of ten minutes and for the rest we were quite good.
I didn’t see a big difference [in how TEAM played tonight]. I think in the last game they were more or less in the same way as tonight, trying to be aggressive. Today I think we did quite well.
The first goal is one we can avoid because we know playing through the middle, we know they are quite aggressive so the solution was to go outside but it can happen.
I didn’t see a big difference between tonight and Sunday. 
We need to get better at many things but we didn’t concede any chances from their pressing three days ago because we contacted not with the first line – on Sunday it was PLAYER and PLAYER and tonight it was PLAYER, PLAYER and PLAYER – we always tried to contact with the second line because we know they are very aggressive.
Two days ago, we did very well and I think we did very well tonight. But for sure we have many things we can do better.
No, it was simply because PLAYER and PLAYER were doing very well and it was just in case we needed PLAYER but because PLAYER and PLAYER were doing well, there was no need to change.",-0.2,0,Neutral,4,3,-0.333333333,0.888888889,-0.333333333,-1,0,0,117,31/10/2024,NA,NA,NA,NA,2024/2025,enzo maresca,6,chelsea,33,newcastle utd,76,chelsea,33,newcastle utd,76,st james park,0,2,0,1.74,1.62,1.74-1.62,0,2,-2,1.62,1.74,-0.12,-1.88,0,0,1,NA,NA
89,"We’re massively disappointed with the result. We’ve hit some really positive form leading into this game, but we didn’t come out of the blocks at the pace that we have been playing. Today was a missed opportunity for us. We just weren’t quite assertive enough; we didn’t have enough support in and around the ball. Collectively, we could have done more to help each other out and stick to the gameplan. 
We did have chances in the first half, so it was disappointing not to be able to create more. We were a little indecisive in dealing with things. We had opportunities that weren’t too far away. 
PLAYER had an opportunity, plus another from a set play as well, where we were inches away from making contact with the ball. I’m pleased that we’ve created them, but I just think we’ve got to be ruthless in those moments and take the chances. 
I think missing those chances sometimes creates a little bit of a mindset issue, where you’re thinking that it is maybe not going to be our day, and players feel that as well. But I think we’ve got to get better at being able to see that it’s not ideal, but keep working really hard, do the basics really well and that will get us back into our flow and the feel of the game. 
I’d like to thank the fans for traveling and supporting the team today. We’re really appreciative and grateful for their support. We want to give good performance to our fans every week. It’s disappointing for us all today, but I was delighted with the support that they’ve given us. We’ve had a couple of good wins heading into this game, but we want to make sure that when they’re coming away with us, we’re doing as good as we possibly can.",0.075,0,Neutral,8,7,-1.857142857,0.244897959,-1.142857143,-2,-1,-0.714285714,60,18/02/2024,NA,14,sun,13:00 (14:00),2023/2024,rehanne skinner,2,west ham,116,everton,41,west ham,116,everton,41,walton hall park,0,2,0,0.6,0.4,0.6-0.4,0,2,-2,0.4,0.6,-0.2,-1.8,0,0,0,997,anthony backhouse
69,"Today, it's easy to sum up the game. TEAM were the better team. They were very aggressive, played very direct with a lot of pace in their attacking.
Then we made too many mistakes. When we had situations maybe to come back into the game, we didn't take them. Then, the red card: again, a mistake we made… inaccurate passing, a tackle in their half, and then a red card. Then, playing against a very good TEAM side...
We have to accept it, and I don't look for an excuse that we missed some players. I think the team that played today could have done better in many situations.
I think we didn't have this determination in possession. We played too slow, we were always looking, and looking, and looking.
Overall, if you make so many mistakes, this means you lose more and more your confidence. I think we started quite well after half-time, in the second-half. We had our situations, and then with the red card, to be honest, it looked like the game was over.
I think today we had several players who were not in their best shape. They can do it better, and this is what it is now for us to get back because we did really well the last week, and now several players are leaving us [for international duty], and others have to rest.
We could see some players looked a little bit tired, but not just physically tired. They were a little bit mentally tired, and this is what we have to get back: the freshness, the sharpness, and of course the other players [from injury].",-1.06,-2,Strongly negative,5,10,-1.38,0.456,-0.825,-1,-1,-0.555,25,09/11/2024,NA,11,sat,15:00 (16:00),2024/2025,oliver glasner,8,crystal palace,36,crystal palace,36,fulham,45,fulham,45,selhurst park,1,0,2,1.96,2.25,1.96-2.25,0,2,-2,1.96,2.25,-0.29,-1.71,0,0,1,25142,michael salisbury
54,"First of all congratulations to TEAM, it's unbelievable what they have done. Since December we’ve been on an incredible journey with every performance has been at the highest level we have seen and it still wasn’t enough, this is the level. Today is mixed emotions, first of all to be really proud of those players, the staff they have done an incredible job, they have pushed every limit, every margin that we could find and unfortunately it was a bit short. 
It is the second season so there’s only one way to do it, you have to be more determined, you have to be more ambitious, you need to have a lot of courage and push every limit and everything that we have, because that’s the next step.
The first one and most important is how we are going to get these players to a different level, that’s my first job. After that, visualising that we still don’t have enough to do that for sure we’re going to do everything we can to fill those gaps.
When you look in the last 15, 20 years of this league and the competition wasn’t like it is today, for sure, you are the champion. But this is not enough, but this is as well, probably we are getting better and better and better and faster because someone is so good you have to chase it, and that’s what makes you good as well. We cannot feel sorry for ourselves, we tried, we are improving. It was an unbelievable season again.
In everything, in the way they compete, the way they talk about the future, the way they talk about what they are capable of doing, what we are capable of doing as a team, I sense a real belief there. They are really determined, before I didn’t have that feeling they really want to win and go toe-to-toe and look in the eyes of every opponent. Now I feel that.
I don’t think so, we are still there to win and that’s the motivation.
You want to come with me and have a look? I have my family here, a few friends, I’ll have a good dinner with them and then spend some time with the staff and the players together, that’s what I’m going to do.",1.8,2,Strongly positive,2,9,1.222222222,0.691358025,1.777777778,1,2,-0.555555556,64,19/05/2024,NA,38,sun,16:00 (17:00),2023/2024,mikel arteta,3,arsenal,6,arsenal,6,everton,42,everton,42,emirates,1,2,1,3.21,0.66,3.21-0.66,2,1,1,3.21,0.66,2.55,-1.55,1,0,1,60312,michael oliver
106,"It was two different parts. We play 45 minutes without one man. It was tough for us, [but] we didn’t suffer a lot of chances. Even with 10 men, we are near their goal during the second half but, again, one set-piece changes the game, [and makes it] even harder. We controlled the first half. Sometimes we lose the ball, TEAM make some transitions, but we are in control of the game. We had a little bit of a lack of aggression in the last third but we were in control in the game. Then we have the second half to do something more, but then the player is sent off, it’s really hard for us.
I saw last week against TEAM. PLAYER cannot go to the ball because he has one player in front and one in the back and in the last moment, [when] PLAYER’s jumping, just a touch in PLAYER’s back can change the way you see the ball.
Some PLAYERs are not even looking to the ball. But I don’t want to focus on that. The good thing is we were near the goal even with 10 men, we continue our job.
That situation was good because you can feel it, even in the stadium and the other team. We pushed the other team with 10 men, near their box, but in the end, lots to improve.
We have to improve the relationships but we have some moments, I think we lack a little bit of aggression, but we train, we try to find a better way to win games, but we controlled the games. I think we were always in control, not always dominating, but in control, but the same things, set-pieces and also the sending off was really hard for us. I said it before everybody: it will be a long journey and this moment will be really tough. We have to continue. We need to have time to train.",0.333333333,1,Mildly positive,3,1,0,0,0,0,0,0,95,26/12/2024,NA,18,thu,17:30 (18:30),2024/2025,ruben amorim,11,manchester utd,71,wolves,119,manchester utd,71,wolves,119,molineux,0,2,0,0.83,0.36,0.83-0.36,0,2,-2,0.36,0.83,-0.47,-1.53,0,0,1,31407,tony harrington
52,"I think today you can safely say that was a very good second-half display.
At half-time, the players took on the information we gave them, and as soon as the whistle blew for the restart, they put in a performance that we’re really, really proud of.
They did everything I asked them to do. People came on and impacted the game in a calm, controlled manner, not just all guns blazing, which was exactly what we needed.
But once again, we were punished in the dying moments, and we’ve got to defend those situations better.
We had a couple of great chances early on, and we didn’t take them. If we had, the game could have been a totally different story.
It’s frustrating because we’ve been in that position before, but the second-half reaction showed just how far we’ve come as a group.
The first game of the season, we lost big. That was a rude awakening into the league. Today, we took a quality side like TEAM right to the death.
It’s cruel, but that’s football. We’ve got to believe we’ll put sides on the other end of that as the season progresses.
It’s freezing cold, but families and children came out to support us.
TEAM have fantastic fans, and STADIUM is becoming a real home base for us. We’re proud of the performance.",1.2,2,Strongly positive,2,5,0.9,0.52,0.96,1,1,-0.06,88,26/01/2025,NA,12,sun,14:00 (15:00),2024/2025,laura kaminski,9,crystal palace,35,crystal palace,35,tottenham,110,tottenham,110,vbs community,1,2,3,1.3,0.8,1.3-0.8,2,3,-1,1.3,0.8,0.5,-1.5,0,0,0,NA,lucy may
84,"It's a difficult result to take. I think if you've watched the game, you would've seen how good of a performance we've put in, but obviously, if you're just looking at the result then that's probably a little bit of a different reflection really. But in terms of how the players applied themselves today, I can't really fault the way that they've gone about the game. 
We showed grit, determination and character all the way through
We dominated the ball, we dominated opportunities and we're disappointed that we've let players get free opportunities in terms of couple of set plays. At the end, I think if we had just continued to do what we had done all game which was to really get up against them and press with intent and desire - that forced loads of turnovers and opportunities from us but we just didn't quite do it on the edge of the box.
I think we deserved a different result on the performance overall; it's one of our more complete performances, we've just not finished when we've had the opportunities.
It's like chalk and cheese to compare this game to last weeks. To be honest, we played for 40 minutes last week really, in total. The players are aware of that, and we've spoken about it. We want to be able to deliver essentially what we delivered against TEAM and TEAM. 
When you look at the quality that we've had on the ball today there's loads of positives to take 
Obviously, we're disappointed with the result but the way that we're dictating the game, stringing things together and the way that the team is evolving is a really good response, in terms of performance, compared to last week. We started quicker than we did last week, and so there's lessons to be learned week in week out. 
As I’ve always said from the start, it takes time, and we started off really well in the league, and, make no mistake, we're fighting for points every single week. I think the biggest thing is that we've just got to keep going and believe in the process. 
We dominated the game today, it's just about taking those chances when we get them 
We had other opportunities from set plays, one just went a little bit wide, and a good save tipped it onto the bar. We had our chances, but it just comes down to being the best in both boxes, because in the other parts of the pitch, we've dominated the game effectively. 
I think we had probably 10 minutes at the start of the second half where they made an adjustment, and we just had to manage that a little bit differently because of the position PLAYER was taking up. Once we did that, we were much more aggressive again and got on the front foot and changed the momentum back in our favour. 
It's a hard one to take.
We need everybody firing on all cylinders. Naturally with a lot of young players, you have peaks and troughs with that in terms of performances and so really, it's an opportunity for some of them to show that they're ready to play in league games. That's a chance that, if they've been training well, they'll get to have next match.",-0.028571429,0,Neutral,7,7,-0.142857143,1.020408163,0.228571429,1,0,-0.371428571,65,19/11/2023,NA,7,sun,15:00 (16:00),2023/2024,rehanne skinner,2,west ham,116,west ham,116,aston villa,8,aston villa,8,chigwell construction,1,2,3,1.5,1,1.5-1.0,2,3,-1,1.5,1,0.5,-1.5,0,0,0,1406,keith stroud
